filename,label,ground_truth,predicted_text,cer,wer,lev,acc,time
175_xot-salad-me-rang_B_crop_1.jpg,date,20.11.2024,20.11.2024,0.0,0.0,0,1,0.044
175_xot-salad-me-rang_B_crop_2.jpg,date,20.11.2025,20.11.2025,0.0,0.0,0,1,0.043
176_nuoc-cham-me-rang_F_crop_0.jpg,brand,KEWPIE,KEWPIE,0.0,0.0,0,1,0.043
176_nuoc-cham-me-rang_F_crop_1.jpg,name,NƯỚC CHẤM MÈ RANG,NƯỚC CHÂN } MÈ RFNG,0.23529411764705882,0.5,4,0,0.059
179_sot-cham-thit-nuong_F_crop_0.jpg,brand,ofood,bford,0.4,1.0,2,0,0.042
179_sot-cham-thit-nuong_F_crop_2.jpg,weight,250 g,250 g,0.0,0.0,0,1,0.043
180_sot-cham-thit-nuong_B_crop_0.jpg,brand,ofood,bfosc|,0.6,1.0,3,0,0.05
181_muc-kho-xe-soi-vi-bo_F_crop_0.jpg,brand,KOCORI NATURALS,cg9g0 NAT U R ALs,0.6,2.5,9,0,0.067
181_muc-kho-xe-soi-vi-bo_F_crop_2.jpg,weight,50 g,50 9,0.25,0.5,1,0,0.048
183_kho-bo_F_crop_1.jpg,name,KHÔ BÒ,KHÔ BÒ,0.0,0.0,0,1,0.043
184_kho-bo_B_crop_0.jpg,brand,HẢI CHÂU,HẢl CHÂUS 72,0.625,1.5,5,0,0.051
184_kho-bo_B_crop_1.jpg,date,23/08/25,28/ 09L,0.8333333333333334,2.0,5,0,0.058
184_kho-bo_B_crop_2.jpg,weight,100 g,100 9,0.2,0.5,1,0,0.052
185_muc-rim-me_F_crop_1.jpg,name,Mực Rim Me,Mực Rim Me,0.0,0.0,0,1,0.055
185_muc-rim-me_F_crop_2.jpg,weight,100 g,10o 9,0.4,1.0,2,0,0.048
187_ca-du-chay-toi_F_crop_1.jpg,name,CÁ ĐÙ Cháy tỏi,Cá Đù Cháy tỏi,0.0,0.0,0,1,0.053
188_tep-say-gion_F_crop_0.jpg,brand,hainamfoods,bainanfoods,0.18181818181818182,1.0,2,0,0.042
188_tep-say-gion_F_crop_1.jpg,name,tép sấy giòn,Cépsấỳ giòn,0.25,0.6666666666666666,3,0,0.05
188_tep-say-gion_F_crop_2.jpg,weight,90g,90 8,0.6666666666666666,2.0,2,0,0.048
189_tep-say-gion_B_crop_0.jpg,date,06/11/2024,061V2O24,0.25,1.0,2,0,0.043
189_tep-say-gion_B_crop_1.jpg,date,06/11/2025,1v2o2S,0.625,1.0,5,0,0.046
190_khoai-mon-say_F_crop_1.jpg,name,KHOAI MÔN SẤY,KHOAU MÔN SẨY,0.15384615384615385,0.6666666666666666,2,0,0.045
190_khoai-mon-say_F_crop_2.jpg,date,20/11/2024,"54 8 """"4 '",0.875,3.0,7,0,0.063
190_khoai-mon-say_F_crop_3.jpg,date,20/11/2025,,1.0,1.0,8,0,0.033
191_khoai-mon-say_F_crop_2.jpg,date,20/11/2024,8,1.0,1.0,8,0,0.042
191_khoai-mon-say_F_crop_3.jpg,date,20/11/2025,,1.0,1.0,8,0,0.034
191_khoai-mon-say_F_crop_4.jpg,weight,100 g,100 g,0.0,0.0,0,1,0.044
193_khoai-lang-say_F_crop_0.jpg,brand,NHABEXIMS,NHABEXIMS,0.0,0.0,0,1,0.045
194_chuoi-say_F_crop_4.jpg,weight,100 g,100g,0.2,1.0,1,0,0.044
195_socola-sua-cadbury-dairy-milk_F_crop_0.jpg,name,SÔCÔLA SỮA CADBURY DAIRY MILK,[SÔcÔLA SỮA CADBURY DAIRY MILK,0.0,0.0,0,1,0.058
195_socola-sua-cadbury-dairy-milk_F_crop_2.jpg,date,450 ngày trước HSD,4Shngy truóc HSD,0.3333333333333333,0.75,6,0,0.043
196_banh-trang-ot_F_crop_1.jpg,brand,VIET SAN,VIET SAN,0.0,0.0,0,1,0.054
196_banh-trang-ot_F_crop_2.jpg,name,BÁNH TRÁNG ỚT,@aNH TRÉNG ÓT,0.3076923076923077,1.0,4,0,0.045
196_banh-trang-ot_F_crop_3.jpg,weight,280 g,280 g,0.0,0.0,0,1,0.041
197_banh-trang-ot_F_crop_3.jpg,brand,VIET SAN,VIET SAN,0.0,0.0,0,1,0.052
200_banh-trang_F_crop_0.jpg,name,BÁNH TRÁNG,Bavk TaNG,0.5,1.0,5,0,0.043
200_banh-trang_F_crop_1.jpg,brand,VIET SAN,VIETSAN,0.125,1.0,1,0,0.043
201_banh-trang_F_crop_0.jpg,date,27/11/24,27111124,0.3333333333333333,1.0,2,0,0.042
201_banh-trang_F_crop_1.jpg,date,02/12/24,02112724,0.3333333333333333,1.0,2,0,0.043
201_banh-trang_F_crop_2.jpg,date,27/11/25,27111725,0.3333333333333333,1.0,2,0,0.043
201_banh-trang_F_crop_3.jpg,name,BÁNH TRÁNG,BÉH TRANG,0.3,1.0,3,0,0.046
201_banh-trang_F_crop_5.jpg,weight,160 g,160 91,0.4,0.5,2,0,0.044
202_banh-trang-thanh-long_F_crop_1.jpg,name,BÁNH TRÁNG Thanh Long,BÁN] TRANG (Thanh Long,0.09523809523809523,0.5,2,0,0.054
204_mi-cai-bo-xoi_F_crop_0.jpg,brand,Le Brothers,@leBionee,0.5454545454545454,1.0,6,0,0.052
204_mi-cai-bo-xoi_F_crop_2.jpg,weight,200 g,200 g,0.0,0.0,0,1,0.042
208_mi-rau-cai-bo-xoi_F_crop_0.jpg,brand,ANPASO,anpaso,0.0,0.0,0,1,0.042
209_mi-rau-cai-bo-xoi_B_crop_1.jpg,date,05/12/2024,05/12/2024,0.0,0.0,0,1,0.05
209_mi-rau-cai-bo-xoi_B_crop_2.jpg,date,05/10/2025,05/10/2025,0.0,0.0,0,1,0.043
210_thit-oc-mong-tay_F_crop_0.jpg,name,THỊT ỐC MÓNG TAY,THIT ÓC MÓNG TAY,0.125,0.5,2,0,0.046
210_thit-oc-mong-tay_F_crop_1.jpg,weight,200G,200G,0.0,0.0,0,1,0.043
210_thit-oc-mong-tay_F_crop_2.jpg,weight,200G,200G,0.0,0.0,0,1,0.042
210_thit-oc-mong-tay_F_crop_3.jpg,date,07-01-2025,07-01-2026,0.125,1.0,1,0,0.044
210_thit-oc-mong-tay_F_crop_4.jpg,date,08-01-2025,08-01.-2025,0.125,1.0,1,0,0.043
211_coi-so-diep_F_crop_0.jpg,name,CÒI SÒ ĐIỆP 100G,COl SÒ ĐIỆP 100G,0.125,0.25,2,0,0.046
211_coi-so-diep_F_crop_2.jpg,weight,100g,100g,0.0,0.0,0,1,0.044
214_cot-let_F_crop_1.jpg,brand,MEAT MASTER,MEAT MASTER,0.0,0.0,0,1,0.046
214_cot-let_F_crop_2.jpg,brand,MEAT MASTER,MEAT MASTER,0.0,0.0,0,1,0.045
215_banh-xop-kem-vi-dau_F_crop_0.jpg,brand,KINH DO COSY,Kinh Do COSY,0.0,0.0,0,1,0.053
215_banh-xop-kem-vi-dau_F_crop_1.jpg,name,BÁNH XỐP 2 TRONG 1 KEM VỊ DÂU THE LẠNH,BÁNH  XỐP 2 TRONG 1 KEM VỊ DÂU THE LẠNH,0.0,0.0,0,1,0.078
215_banh-xop-kem-vi-dau_F_crop_2.jpg,weight,"59,5g","59,59",0.2,1.0,1,0,0.042
215_banh-xop-kem-vi-dau_F_crop_3.jpg,date,040624,( ` 2 4,0.8333333333333334,2.0,5,0,0.044
215_banh-xop-kem-vi-dau_F_crop_4.jpg,date,040625,"~,ee 5",0.8333333333333334,2.0,5,0,0.053
216_banh-xop-kem-vi-dua_F_crop_4.jpg,weight,"59,5g","59,59",0.2,1.0,1,0,0.043
217_banh-phong-tom_F_crop_0.jpg,brand,Vina Bich chi,~Bichcki /,0.5384615384615384,1.0,7,0,0.051
219_bo-thuc-vat_F_crop_0.jpg,name,BỘ THỰC VẬT,BQHUC Vat,0.45454545454545453,1.0,5,0,0.046
219_bo-thuc-vat_F_crop_1.jpg,date,19 07 25,190725,0.25,1.0,2,0,0.042
219_bo-thuc-vat_F_crop_2.jpg,weight,200 g,200 9,0.2,0.5,1,0,0.049
220_bo-dau-phong_F_crop_1.jpg,name,BƠ ĐẬU PHỘNG,BO @aUPHÔNG,0.4166666666666667,1.0,5,0,0.044
220_bo-dau-phong_F_crop_2.jpg,weight,170g,170g,0.0,0.0,0,1,0.043
221_bo-dau-phong_F_crop_1.jpg,weight,170 g,170g,0.2,1.0,1,0,0.042
223_duong-kinh-trang_F_crop_1.jpg,name,đường kính trắng STANDARD WHITE SUGAR,aòng kính STANDARD WHITE SUGAR trắng,0.40540540540540543,0.5,15,0,0.062
227_danisa_F_crop_0.jpg,name,Danisa,Qania,0.3333333333333333,1.0,2,0,0.042
227_danisa_F_crop_1.jpg,weight,454g,454g,0.0,0.0,0,1,0.042
229_hat-huong-duong_F_crop_0.jpg,brand,YẾN NHUNG,ÊN NHUIG,0.3333333333333333,1.0,3,0,0.051
231_ot-hiem_F_crop_0.jpg,name,ỚT HIỂM,ỚT HIEM,0.14285714285714285,0.5,1,0,0.05
231_ot-hiem_F_crop_3.jpg,weight,50g,509,0.3333333333333333,1.0,1,0,0.041
232_bun-tuoi_F_crop_1.jpg,name,Bún Tươi,Bún 7ucoú,0.625,0.5,5,0,0.048
232_bun-tuoi_F_crop_3.jpg,date,18.11.24,18. 11.24,0.125,2.0,1,0,0.045
232_bun-tuoi_F_crop_4.jpg,date,20.11.24,20. 11.24,0.125,2.0,1,0,0.043
233_suon-non-heo_F_crop_1.jpg,date,18.11.2024,18  11.20224,0.2,2.0,2,0,0.05
233_suon-non-heo_F_crop_2.jpg,date,19.11.2024,19 11.2024 0,0.3,3.0,3,0,0.067
233_suon-non-heo_F_crop_4.jpg,weight,"0,214 kg","0.,214 ka",0.25,1.0,2,0,0.056
234_mam-ruoc-hue_F_crop_1.jpg,name,MẮM RUỐC HUẾ,MẮM RUỐC HUẾ,0.0,0.0,0,1,0.057
236_ot-trai-ngam-chua-ngot_B_crop_0.jpg,date,09 tháng kể từ NSX,09 tháng ké từ NSX,0.05555555555555555,0.2,1,0,0.057
236_ot-trai-ngam-chua-ngot_B_crop_1.jpg,date,26.08.24,26.08.24,0.0,0.0,0,1,0.042
237_ot-trai-ngam-chua-ngot_B_crop_0.jpg,brand,Sông Hương Foods,Sônp Juong Fopd,0.375,1.0,6,0,0.05
237_ot-trai-ngam-chua-ngot_B_crop_1.jpg,brand,Sông Hương foods,S0a9 Hlvong foods,0.375,0.6666666666666666,6,0,0.051
237_ot-trai-ngam-chua-ngot_B_crop_2.jpg,name,ớt trái ngâm chua ngọt,ớt trái ngâm chua ngọt,0.0,0.0,0,1,0.06
238_cu-cai-muoi-xa-bau_F_crop_0.jpg,brand,MINHHA FOODS,MINHHA FOODS,0.0,0.0,0,1,0.053
238_cu-cai-muoi-xa-bau_F_crop_1.jpg,name,CỦ CẢI MUỐI XÁ BẤU,cỦ @I MUỐụ Xaj BẨU,0.3333333333333333,0.8,6,0,0.062
238_cu-cai-muoi-xa-bau_F_crop_2.jpg,weight,200 g,200 g,0.0,0.0,0,1,0.041
240_xot-gia-vi-kho-mia_F_crop_1.jpg,weight,60 g,609,0.5,1.0,2,0,0.047
241_organic-oat-creamy_F_crop_0.jpg,brand,PURE HARVEST,PURE HẲRVEST,0.08333333333333333,0.5,1,0,0.049
241_organic-oat-creamy_F_crop_2.jpg,weight,1L,1L,0.0,0.0,0,1,0.041
242_organic-oat-creamy_T_crop_0.jpg,brand,PURE HARVEST,PURE HARVEST,0.0,0.0,0,1,0.049
242_organic-oat-creamy_T_crop_1.jpg,date,09-05-2025,09-05 72O,0.375,2.0,3,0,0.05
242_organic-oat-creamy_T_crop_2.jpg,date,09-05-2024,09-05 +2024,0.125,2.0,1,0,0.053
242_organic-oat-creamy_T_crop_3.jpg,name,Organic Oat Creamy,Organic Oat Creamy,0.0,0.0,0,1,0.052
243_organic-oat-original_F_crop_0.jpg,brand,PURE HARVEST,PURE HARVEST,0.0,0.0,0,1,0.05
244_organic-oat-original_T_crop_1.jpg,date,23-05-2025,25-05-2025,0.125,1.0,1,0,0.043
244_organic-oat-original_T_crop_2.jpg,date,23-05-2024,25-05-2024,0.125,1.0,1,0,0.042
245_organic-oat-unsweetened_F_crop_0.jpg,brand,PŪRE HARVEST,PURE HARVEST,0.09090909090909091,0.5,1,0,0.049
245_organic-oat-unsweetened_F_crop_1.jpg,name,Organic Oat Unsweetened,Organic Oat Unsweetened,0.0,0.0,0,1,0.062
246_organic-oat-unsweetened_T_crop_3.jpg,name,Organic Almond Unsweetened,Organic Almond Unsweetened,0.0,0.0,0,1,0.054
247_organic-oat-unsweetened_F_crop_0.jpg,brand,PURE HARVEST,PURE HARVEST,0.0,0.0,0,1,0.051
248_coconut-cookies_F_crop_1.jpg,name,COCONUT COOKIES,COCONUT COOKIES,0.0,0.0,0,1,0.051
248_coconut-cookies_F_crop_2.jpg,weight,160g,1609,0.25,1.0,1,0,0.043
249_chocolate-cookies_F_crop_0.jpg,brand,Richwell,2akal,0.875,1.0,7,0,0.05
250_chocolate-cookies_B_crop_0.jpg,brand,Richwell,Rchuel,0.375,1.0,3,0,0.043
250_chocolate-cookies_B_crop_3.jpg,name,CHOCOLATE COOKIES,CHOCOLATE COOKIES,0.0,0.0,0,1,0.052
250_chocolate-cookies_B_crop_4.jpg,weight,160g,160g,0.0,0.0,0,1,0.043
251_nam-bung-de_F_crop_0.jpg,brand,nấm PHÚ GIA,nãM PhúGia,0.18181818181818182,1.0,2,0,0.061
251_nam-bung-de_F_crop_1.jpg,name,NẤM BỤNG DÊ,NẤJIT BỤNG Dê,0.2727272727272727,0.3333333333333333,3,0,0.05
252_nam-bung-de_B_crop_0.jpg,name,NẤM BỤNG DÊ,nẤJIT BụNG Dê,0.2727272727272727,0.3333333333333333,3,0,0.044
252_nam-bung-de_B_crop_1.jpg,date,20/11/2024,20/11/2024,0.0,0.0,0,1,0.044
252_nam-bung-de_B_crop_2.jpg,date,20/11/2025,20/11/2025,0.0,0.0,0,1,0.042
252_nam-bung-de_B_crop_3.jpg,weight,30 g,[30 9,0.25,0.5,1,0,0.044
253_nam-huong_B_crop_0.jpg,name,NẤM HƯƠNG,NÂJI HUƠNG,0.4444444444444444,1.0,4,0,0.045
253_nam-huong_B_crop_1.jpg,date,10/12/2024,,1.0,1.0,8,0,0.034
253_nam-huong_B_crop_2.jpg,date,10/12/2025,,1.0,1.0,8,0,0.034
253_nam-huong_B_crop_3.jpg,weight,100g,700gL,0.5,1.0,2,0,0.045
254_nam-huong_F_crop_0.jpg,brand,nấm PHÚ GIA,nấ@ Phucia,0.36363636363636365,1.0,4,0,0.058
254_nam-huong_F_crop_1.jpg,name,HƯƠNG NẤM,nẤJIT HưỡnG,1.1111111111111112,1.0,10,0,0.049
256_nam-thai-duong_B_crop_0.jpg,name,Nấm Thái Dương,Nai Thái DỉƠUgL,0.35714285714285715,0.6666666666666666,5,0,0.052
256_nam-thai-duong_B_crop_1.jpg,date,20/11/2024,0,0.875,1.0,7,0,0.063
256_nam-thai-duong_B_crop_2.jpg,date,20/11/2025,0 1 5,0.625,3.0,5,0,0.069
256_nam-thai-duong_B_crop_3.jpg,weight,70 g,170 9,0.5,1.0,2,0,0.042
257_moc-nhi-bao-tu_F_crop_0.jpg,brand,nấm PHÚ GIA,nãM PbuGia,0.36363636363636365,1.0,4,0,0.051
258_moc-nhi-bao-tu_B_crop_1.jpg,date,10/12/2024,VII 1,1.0,2.0,8,0,0.06
258_moc-nhi-bao-tu_B_crop_2.jpg,date,10/12/2025,M,1.0,1.0,8,0,0.051
258_moc-nhi-bao-tu_B_crop_3.jpg,weight,70 g,70 g,0.0,0.0,0,1,0.042
259_nam-dong-co-kho_F_crop_0.jpg,brand,Tram Anh FOOD,Cood Tam@h,0.8461538461538461,1.0,11,0,0.058
259_nam-dong-co-kho_F_crop_1.jpg,name,Nấm ĐÔNG CÔ KHÔ,9lẩ 9Ô99 CÔ KH0,0.4666666666666667,0.75,7,0,0.056
262_ghe-sua-tam-me-say-gion_F_crop_0.jpg,brand,CHOICE L,choice C,0.125,0.5,1,0,0.051
262_ghe-sua-tam-me-say-gion_F_crop_2.jpg,weight,120 g,120g,0.2,1.0,1,0,0.041
265_bun-rieu-chay_F_crop_0.jpg,brand,Ông Chà Và,@hgchvd,0.6,1.0,6,0,0.05
265_bun-rieu-chay_F_crop_1.jpg,name,Bún Riêu Chay,BuBuO Taste tarian cubes @haj,1.5384615384615385,1.6666666666666667,20,0,0.082
266_ruoc-tam-gia-vi-say-gion_F_crop_0.jpg,brand,CHOICE L,choice L,0.0,0.0,0,1,0.05
266_ruoc-tam-gia-vi-say-gion_F_crop_2.jpg,weight,200 g,200 9,0.2,0.5,1,0,0.042
267_ruoc-tam-gia-vi-say-gion_B_crop_3.jpg,brand,CHOICE L,choice,0.25,0.5,2,0,0.048
268_kho-muc-xe-tam-gia-vi_F_crop_1.jpg,name,Khô Mực Xé Tẩm Gia Vị,Khô Mục Xé TẩmGia Vị,0.09523809523809523,0.5,2,0,0.063
269_kho-muc-xe-tam-gia-vi_B_crop_3.jpg,weight,100g,llg,0.75,1.0,3,0,0.042
270_hu-tieu-chay_F_crop_0.jpg,brand,Ông Chà Và,Qgdni,0.9,1.0,9,0,0.049
270_hu-tieu-chay_F_crop_1.jpg,name,HỦ TIẾU Chay,@ũGucu Vang @hay etarian 5594p- cubes,2.3333333333333335,2.0,28,0,0.117
270_hu-tieu-chay_F_crop_2.jpg,weight,126 g,126 g,0.0,0.0,0,1,0.05
272_kho-ca-bong-cat-soi_F_crop_0.jpg,brand,CHOICE L,choice L,0.0,0.0,0,1,0.062
272_kho-ca-bong-cat-soi_F_crop_2.jpg,weight,150 g,150 g,0.0,0.0,0,1,0.051
273_kho-ca-bong-cat-soi_B_crop_0.jpg,brand,CHOICE L,@oges,0.75,1.0,6,0,0.065
273_kho-ca-bong-cat-soi_B_crop_1.jpg,date,04/12/2024,04/12/2024,0.0,0.0,0,1,0.049
273_kho-ca-bong-cat-soi_B_crop_2.jpg,date,04/12/2025,04/12/2025,0.0,0.0,0,1,0.051
274_muc-rim-me_T_crop_0.jpg,name,Mực Rim Me,ldc Rm Mje,0.4,1.0,4,0,0.06
274_muc-rim-me_T_crop_1.jpg,date,20/08/2024,20/08/2024,0.0,0.0,0,1,0.05
274_muc-rim-me_T_crop_2.jpg,date,20/08/2025,20/08/2025,0.0,0.0,0,1,0.05
275_muc-rim-me_F_crop_0.jpg,brand,CHOICE L,coice C,0.25,1.0,2,0,0.06
275_muc-rim-me_F_crop_2.jpg,weight,90 g,90 g,0.0,0.0,0,1,0.051
276_kho-bo-xe-cay_F_crop_2.jpg,weight,145 g,145 g,0.0,0.0,0,1,0.048
276_kho-bo-xe-cay_F_crop_3.jpg,date,16/09/25,1 L,0.8333333333333334,2.0,5,0,0.066
277_kho-bo-xe-cay_F_crop_2.jpg,date,16/09/25,,1.0,1.0,6,0,0.06
278_xot-spaghetti_F_crop_1.jpg,brand,OTTOGI,OTTOGI,0.0,0.0,0,1,0.051
278_xot-spaghetti_F_crop_2.jpg,weight,110g,0009,0.75,1.0,3,0,0.049
279_xot-spaghetti_B_crop_0.jpg,date,19.12.2024,19.12.2024,0.0,0.0,0,1,0.051
279_xot-spaghetti_B_crop_1.jpg,date,19.12.2025,12.2025,0.3,1.0,3,0,0.05
280_banh-hoi_F_crop_0.jpg,brand,Sa Giang,Sa Giasg,0.125,0.5,1,0,0.06
280_banh-hoi_F_crop_1.jpg,name,Bánh Hỏi,Sánh Hởi,0.25,1.0,2,0,0.065
280_banh-hoi_F_crop_2.jpg,brand,Sa Giang,Sa Giangl,0.125,0.5,1,0,0.059
282_rong-nho-tach-nuoc_F_crop_1.jpg,name,RONG NHO TÁCH NƯỚC,ROOG OHO TÁCH nuÚc,0.2222222222222222,0.75,4,0,0.057
284_rong-bien-gion-tron-gia-vi_F_crop_0.jpg,brand,ofood,pfoed,0.4,1.0,2,0,0.052
285_rong-bien-gion-tron-gia-vi_F_crop_0.jpg,brand,ofood,Bfosd,0.4,1.0,2,0,0.05
285_rong-bien-gion-tron-gia-vi_F_crop_1.jpg,name,Rong biển giòn trộn gia vị ,[Rong trộngi biển vi giòr ],0.5769230769230769,0.8333333333333334,15,0,0.096
285_rong-bien-gion-tron-gia-vi_F_crop_2.jpg,weight,40 g,40 g,0.0,0.0,0,1,0.051
286_banh-phong_F_crop_0.jpg,brand,Sa Giang,Su Giẵng,0.25,1.0,2,0,0.053
286_banh-phong_F_crop_2.jpg,brand,Sa Giang,Sa Giang,0.0,0.0,0,1,0.05
288_banh-phong-tom_F_crop_0.jpg,brand,CHOICE L,Chioico C,0.375,1.0,3,0,0.053
290_rong-bien_F_crop_3.jpg,weight,40 g,40 g,0.0,0.0,0,1,0.044
291_banh-phong-gao-lut_F_crop_2.jpg,name,BÁNH PHỒNG GẠO LỨT,BÁnH PHỒnG GA0 LÚT,0.16666666666666666,0.5,3,0,0.045
293_banh-trang-gao_F_crop_2.jpg,date,31\10\2024,31510*2024,0.125,1.0,1,0,0.043
293_banh-trang-gao_F_crop_3.jpg,date,02\11\2024,02 11 2024,0.25,3.0,2,0,0.057
293_banh-trang-gao_F_crop_4.jpg,date,31\10\2025,21610*2025,0.25,1.0,2,0,0.042
293_banh-trang-gao_F_crop_5.jpg,weight,100 g,100 g,0.0,0.0,0,1,0.042
293_banh-trang-gao_F_crop_6.jpg,date,12 tháng kể từ ngày sản xuất.,12 tháng kể từ ngày sản xuất.,0.0,0.0,0,1,0.061
294_banh-trang-gao_B_crop_0.jpg,brand,Mikiri,Mikiri,0.0,0.0,0,1,0.042
294_banh-trang-gao_B_crop_2.jpg,weight,100 g,100 9,0.2,0.5,1,0,0.042
297_banh-trang_F_crop_0.jpg,name,BÁNH TRÁNG,BÁNH TRÁNG,0.0,0.0,0,1,0.043
297_banh-trang_F_crop_1.jpg,weight,400 g,400 9,0.2,0.5,1,0,0.044
298_banh-trang-khong-nhung-nuoc_F_crop_0.jpg,brand,CHOICE L,choice,0.25,0.5,2,0,0.042
298_banh-trang-khong-nhung-nuoc_F_crop_1.jpg,name,Bánh Tráng Không Nhúng Nước,Bánh Jnáng Không Jlluúng Jluic,0.37037037037037035,0.6,10,0,0.081
298_banh-trang-khong-nhung-nuoc_F_crop_2.jpg,weight,200 g,200 g,0.0,0.0,0,1,0.044
299_banh-trang-khong-nhung-nuoc_B_crop_1.jpg,date,21/12/2024,21/12/2024,0.0,0.0,0,1,0.042
299_banh-trang-khong-nhung-nuoc_B_crop_2.jpg,date,26/12/2024,26/12/2024,0.0,0.0,0,1,0.043
299_banh-trang-khong-nhung-nuoc_B_crop_3.jpg,date,21/12/2025,21/12/2025,0.0,0.0,0,1,0.043
300_banh-trang-nuong_F_crop_0.jpg,brand,Mikiri,9 Hououi,1.1666666666666667,2.0,7,0,0.052
300_banh-trang-nuong_F_crop_1.jpg,name,BÁNH TRÁNG NƯỚNG,BÁNH TRANGNUỚNG,0.1875,0.6666666666666666,3,0,0.043
301_banh-trang_F_crop_2.jpg,weight,300 gam,7300 gam,0.14285714285714285,0.5,1,0,0.05
303_banh-phong-gao-lut_F_crop_3.jpg,weight,100 g,10o g,0.2,0.5,1,0,0.042
304_gia-vi-rac-com_F_crop_0.jpg,brand,Enzy,Enzy,0.0,0.0,0,1,0.042
304_gia-vi-rac-com_F_crop_2.jpg,weight,30 g,809,0.75,1.0,3,0,0.044
305_gia-vi-rac-com_B_crop_2.jpg,weight,30 g,30 9,0.25,0.5,1,0,0.043
306_kho-bo-uc_F_crop_0.jpg,date,29/03/2024,"28,'08/2024",0.375,1.0,3,0,0.044
306_kho-bo-uc_F_crop_1.jpg,date,29/08/2025,2970872025,0.25,1.0,2,0,0.044
306_kho-bo-uc_F_crop_4.jpg,weight,30 g,30 9,0.25,0.5,1,0,0.043
307_thi-bo-kho_F_crop_0.jpg,brand,TUYEN KY FOOD 1948,KY UYen Fo 0,0.6666666666666666,1.0,12,0,0.062
307_thi-bo-kho_F_crop_1.jpg,name,Thịt Bò Khô,Thịt B%Ghô,0.2727272727272727,0.6666666666666666,3,0,0.05
307_thi-bo-kho_F_crop_2.jpg,brand,TUYỀN KÝ,g@yỀNJ K,0.5,1.0,4,0,0.058
307_thi-bo-kho_F_crop_5.jpg,weight,150g,11,0.75,1.0,3,0,0.048
309_muc-nuong-can-duoi-tam-ot_B_crop_0.jpg,name,MỰC NƯỚNG CÁN DƯỠI TẨM ỚT,MỰC #ƯỚNG CÁN DUỖI TẨM ỚT,0.12,0.3333333333333333,3,0,0.056
313_thit-bo-kho_F_crop_2.jpg,brand,TUYEN KY FOOD 1948,OEN KY 1948 Foo,0.6111111111111112,0.75,11,0,0.063
313_thit-bo-kho_F_crop_4.jpg,weight,60 g,609,0.5,1.0,2,0,0.042
314_nui-no_F_crop_1.jpg,name,Nui Nơ,Nui Nơ,0.0,0.0,0,1,0.049
315_nui-no_F_crop_0.jpg,name,Nui Nơ,Nui Nơ,0.0,0.0,0,1,0.044
316_lap-xuong_F_crop_0.jpg,brand,wyn,Uy,0.6666666666666666,1.0,2,0,0.043
316_lap-xuong_F_crop_2.jpg,weight,500 g,500 $,0.4,0.5,2,0,0.044
318_dates-dried-fruit_F_crop_0.jpg,brand,BAKALLAND,BAKALLAND,0.0,0.0,0,1,0.045
319_dates-dried-fruit_T_crop_2.jpg,brand,BAKALLAND,BAKALLAND,0.0,0.0,0,1,0.044
320_banh-quy-lua-mi_D_crop_1.jpg,brand,McVitie's Digestive Minis,McVities Digestive Minis,0.0,0.0,0,1,0.045
322_snack-que-nhan-sua_F_crop_0.jpg,brand,Oishi,[oishil,0.2,1.0,1,0,0.044
326_socola-nhan-kem-ca-phe_B_crop_0.jpg,weight,64 g,649,0.5,1.0,2,0,0.043
326_socola-nhan-kem-ca-phe_B_crop_1.jpg,date,17/12/24,nliyyna,1.1666666666666667,1.0,7,0,0.052
326_socola-nhan-kem-ca-phe_B_crop_2.jpg,date,17/06/26,7772,0.6666666666666666,1.0,4,0,0.043
328_socola-sua-nhan-hat-sen_B_crop_0.jpg,weight,72 g,729,0.5,1.0,2,0,0.042
329_socola-sua_F_crop_2.jpg,weight,100 G,100 g,0.0,0.0,0,1,0.042
330_socola-sua_B_crop_0.jpg,brand,MR.VIET,MRMTET,0.42857142857142855,1.0,3,0,0.044
330_socola-sua_B_crop_1.jpg,date,04/11/2024,04/11/2024,0.0,0.0,0,1,0.044
330_socola-sua_B_crop_2.jpg,date,03/11/2025,03/11/2025,0.0,0.0,0,1,0.045
331_socola-den_F_crop_0.jpg,brand,Beryl's,Beryls,0.0,0.0,0,1,0.043
331_socola-den_F_crop_1.jpg,name,Dark Chocolate Coklat Hitam,Dark Chocolate Coklat Hitam,0.0,0.0,0,1,0.053
331_socola-den_F_crop_2.jpg,weight,90g,1909,0.6666666666666666,1.0,2,0,0.044
332_socola-trang-voi-banh-quy_F_crop_0.jpg,name,SÔCÔLA TRẮNG VỚI BÁNH QUY,SÔCÔLA TRẮNG VỚI BÁNH QUY,0.0,0.0,0,1,0.054
332_socola-trang-voi-banh-quy_F_crop_1.jpg,brand,Kisses,Kisses,0.0,0.0,0,1,0.043
333_socola-trang-voi-banh-quy_F_crop_1.jpg,date,31/07/2024,2 8 4,0.875,3.0,7,0,0.079
333_socola-trang-voi-banh-quy_F_crop_2.jpg,date,24/10/2025,8 8 1,1.0,3.0,8,0,0.073
334_banh-xop-phu-socola-sua_F_crop_0.jpg,brand,Nestle,Nestlẽ,0.16666666666666666,1.0,1,0,0.041
334_banh-xop-phu-socola-sua_F_crop_2.jpg,weight,114 g,114 g,0.0,0.0,0,1,0.044
334_banh-xop-phu-socola-sua_F_crop_3.jpg,brand,KitKat,qesue TatKac,1.5,2.0,9,0,0.053
